ID,Path,Label
0716_04.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_04.png,7
0716_05.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_05.png,7
0716_06.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_06.png,7
0716_07.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_07.png,7
0716_08.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_08.png,7
0716_09.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_09.png,7
0716_10.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_10.png,7
0716_11.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_11.png,7
0716_12.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_12.png,7
0716_13.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_13.png,7
0716_14.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_14.png,7
0716_15.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_15.png,7
0716_16.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_16.png,7
0716_17.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_17.png,7
0716_18.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_18.png,7
0716_19.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_19.png,7
0716_20.png,Data/images_background/Alphabet_of_the_Magi/character08/0716_20.png,7
0717_01.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_01.png,8
0717_02.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_02.png,8
0717_03.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_03.png,8
0717_04.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_04.png,8
0717_05.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_05.png,8
0717_06.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_06.png,8
0717_07.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_07.png,8
0717_08.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_08.png,8
0717_09.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_09.png,8
0717_10.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_10.png,8
0717_11.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_11.png,8
0717_12.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_12.png,8
0717_13.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_13.png,8
0717_14.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_14.png,8
0717_15.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_15.png,8
0717_16.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_16.png,8
0717_17.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_17.png,8
0717_18.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_18.png,8
0717_19.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_19.png,8
0717_20.png,Data/images_background/Alphabet_of_the_Magi/character09/0717_20.png,8
0718_01.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_01.png,9
0718_02.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_02.png,9
0718_03.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_03.png,9
0718_04.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_04.png,9
0718_05.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_05.png,9
0718_06.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_06.png,9
0718_07.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_07.png,9
0718_08.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_08.png,9
0718_09.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_09.png,9
0718_10.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_10.png,9
0718_11.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_11.png,9
0718_12.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_12.png,9
0718_13.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_13.png,9
0718_14.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_14.png,9
0718_15.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_15.png,9
0718_16.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_16.png,9
0718_17.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_17.png,9
0718_18.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_18.png,9
0718_19.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_19.png,9
0718_20.png,Data/images_background/Alphabet_of_the_Magi/character10/0718_20.png,9
0719_01.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_01.png,10
0719_02.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_02.png,10
0719_03.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_03.png,10
0719_04.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_04.png,10
0719_05.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_05.png,10
0719_06.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_06.png,10
0719_07.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_07.png,10
0719_08.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_08.png,10
0719_09.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_09.png,10
0719_10.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_10.png,10
0719_11.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_11.png,10
0719_12.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_12.png,10
0719_13.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_13.png,10
0719_14.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_14.png,10
0719_15.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_15.png,10
0719_16.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_16.png,10
0719_17.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_17.png,10
0719_18.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_18.png,10
0719_19.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_19.png,10
0719_20.png,Data/images_background/Alphabet_of_the_Magi/character11/0719_20.png,10
0720_01.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_01.png,11
0720_02.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_02.png,11
0720_03.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_03.png,11
0720_04.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_04.png,11
0720_05.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_05.png,11
0720_06.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_06.png,11
0720_07.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_07.png,11
0720_08.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_08.png,11
0720_09.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_09.png,11
0720_10.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_10.png,11
0720_11.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_11.png,11
0720_12.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_12.png,11
0720_13.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_13.png,11
0720_14.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_14.png,11
0720_15.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_15.png,11
0720_16.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_16.png,11
0720_17.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_17.png,11
0720_18.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_18.png,11
0720_19.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_19.png,11
0720_20.png,Data/images_background/Alphabet_of_the_Magi/character12/0720_20.png,11
0721_01.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_01.png,12
0721_02.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_02.png,12
0721_03.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_03.png,12
0721_04.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_04.png,12
0721_05.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_05.png,12
0721_06.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_06.png,12
0721_07.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_07.png,12
0721_08.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_08.png,12
0721_09.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_09.png,12
0721_10.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_10.png,12
0721_11.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_11.png,12
0721_12.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_12.png,12
0721_13.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_13.png,12
0721_14.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_14.png,12
0721_15.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_15.png,12
0721_16.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_16.png,12
0721_17.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_17.png,12
0721_18.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_18.png,12
0721_19.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_19.png,12
0721_20.png,Data/images_background/Alphabet_of_the_Magi/character13/0721_20.png,12
0722_01.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_01.png,13
0722_02.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_02.png,13
0722_03.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_03.png,13
0722_04.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_04.png,13
0722_05.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_05.png,13
0722_06.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_06.png,13
0722_07.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_07.png,13
0722_08.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_08.png,13
0722_09.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_09.png,13
0722_10.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_10.png,13
0722_11.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_11.png,13
0722_12.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_12.png,13
0722_13.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_13.png,13
0722_14.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_14.png,13
0722_15.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_15.png,13
0722_16.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_16.png,13
0722_17.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_17.png,13
0722_18.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_18.png,13
0722_19.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_19.png,13
0722_20.png,Data/images_background/Alphabet_of_the_Magi/character14/0722_20.png,13
0723_01.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_01.png,14
0723_02.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_02.png,14
0723_03.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_03.png,14
0723_04.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_04.png,14
0723_05.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_05.png,14
0723_06.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_06.png,14
0723_07.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_07.png,14
0723_08.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_08.png,14
0723_09.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_09.png,14
0723_10.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_10.png,14
0723_11.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_11.png,14
0723_12.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_12.png,14
0723_13.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_13.png,14
0723_14.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_14.png,14
0723_15.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_15.png,14
0723_16.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_16.png,14
0723_17.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_17.png,14
0723_18.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_18.png,14
0723_19.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_19.png,14
0723_20.png,Data/images_background/Alphabet_of_the_Magi/character15/0723_20.png,14
0724_01.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_01.png,15
0724_02.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_02.png,15
0724_03.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_03.png,15
0724_04.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_04.png,15
0724_05.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_05.png,15
0724_06.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_06.png,15
0724_07.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_07.png,15
0724_08.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_08.png,15
0724_09.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_09.png,15
0724_10.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_10.png,15
0724_11.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_11.png,15
0724_12.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_12.png,15
0724_13.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_13.png,15
0724_14.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_14.png,15
0724_15.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_15.png,15
0724_16.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_16.png,15
0724_17.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_17.png,15
0724_18.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_18.png,15
0724_19.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_19.png,15
0724_20.png,Data/images_background/Alphabet_of_the_Magi/character16/0724_20.png,15
0725_01.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_01.png,16
0725_02.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_02.png,16
0725_03.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_03.png,16
0725_04.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_04.png,16
0725_05.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_05.png,16
0725_06.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_06.png,16
0725_07.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_07.png,16
0725_08.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_08.png,16
0725_09.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_09.png,16
0725_10.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_10.png,16
0725_11.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_11.png,16
0725_12.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_12.png,16
0725_13.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_13.png,16
0725_14.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_14.png,16
0725_15.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_15.png,16
0725_16.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_16.png,16
0725_17.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_17.png,16
0725_18.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_18.png,16
0725_19.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_19.png,16
0725_20.png,Data/images_background/Alphabet_of_the_Magi/character17/0725_20.png,16
0726_01.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_01.png,17
0726_02.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_02.png,17
0726_03.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_03.png,17
0726_04.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_04.png,17
0726_05.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_05.png,17
0726_06.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_06.png,17
0726_07.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_07.png,17
0726_08.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_08.png,17
0726_09.png,Data/images_background/Alphabet_of_the_Magi/character18/0726_09.png,17
